A,0.0,0.0,0.0,-0.22624705731868744,-0.11371775716543198,-0.04665232449769974,-0.41681551933288574,-0.4449895918369293,-0.05808570608496666,-0.460462749004364,-0.80087810754776,-0.07635029405355453,-0.3713816702365875,-1.0,-0.0846247673034668,-0.28426316380500793,-0.7140809893608093,0.03126754239201546,-0.33379003405570984,-0.8829248547554016,-0.0595325343310833,-0.2839260399341583,-0.6373103260993958,-0.11303350329399109,-0.2321188598871231,-0.44462743401527405,-0.132402241230011,-0.15764428675174713,-0.7585249543190002,0.02072022669017315,-0.2141565978527069,-0.8813351988792419,-0.0890602394938469,-0.1550787389278412,-0.5730174779891968,-0.11956768482923508,-0.10194426774978638,-0.3673884868621826,-0.1070898175239563,-0.03626058250665665,-0.7791066765785217,-0.0074361879378557205,-0.10066889971494675,-0.8685540556907654,-0.11440055072307587,-0.05803603678941727,-0.5447506904602051,-0.09062047302722931,-0.021351944655179977,-0.33302775025367737,-0.03807467594742775,0.08823296427726746,-0.7672524452209473,-0.04073448106646538,0.013460798189043999,-0.8320222496986389,-0.10317583382129669,0.02852145954966545,-0.5871307253837585,-0.07547938823699951,0.057357724756002426,-0.43327799439430237,-0.0325084887444973
A,0.0,0.0,0.0,-0.19900231063365936,-0.16798341274261475,-0.03890296071767807,-0.3490142524242401,-0.48030054569244385,-0.05255994573235512,-0.3776583671569824,-0.7998477816581726,-0.07335632294416428,-0.29709580540657043,-1.0,-0.08558470755815506,-0.2244497686624527,-0.7289681434631348,0.03095030039548874,-0.26639845967292786,-0.8679547309875488,-0.051971323788166046,-0.22739601135253906,-0.6547756791114807,-0.10579429566860199,-0.19172431528568268,-0.47907474637031555,-0.12688115239143372,-0.11071285605430603,-0.7529278993606567,0.019933314993977547,-0.15751737356185913,-0.8601897954940796,-0.07957760244607925,-0.11390737444162369,-0.5728466510772705,-0.11245144158601761,-0.07994319498538971,-0.36381635069847107,-0.1043778732419014,0.0020036674104630947,-0.7518494129180908,-0.005893509369343519,-0.04569649696350098,-0.821790337562561,-0.1026618629693985,-0.023923102766275406,-0.5242405533790588,-0.0865558311343193,-0.006442907266318798,-0.31101086735725403,-0.0415642075240612,0.1138480007648468,-0.718626856803894,-0.03567076474428177,0.05487640202045441,-0.7714648246765137,-0.09110533446073532,0.051268890500068665,-0.5524228811264038,-0.06755701452493668,0.06349176168441772,-0.40289705991744995,-0.028504684567451477
A,0.0,0.0,0.0,-0.1959577351808548,-0.16067780554294586,-0.04322391375899315,-0.3459335267543793,-0.4776315689086914,-0.053119659423828125,-0.36697280406951904,-0.8003935813903809,-0.06914516538381577,-0.29142752289772034,-1.0,-0.07518187910318375,-0.2186368852853775,-0.719635009765625,0.04019303619861603,-0.2543339133262634,-0.8525832891464233,-0.03616204857826233,-0.2088969349861145,-0.6328430771827698,-0.08702217042446136,-0.17222526669502258,-0.4536619484424591,-0.10709454864263535,-0.10603459179401398,-0.7459108829498291,0.0341939702630043,-0.14692404866218567,-0.8390781879425049,-0.057845715433359146,-0.09660357981920242,-0.5612842440605164,-0.09109485149383545,-0.06203531473875046,-0.3572714924812317,-0.08578496426343918,0.0011427166173234582,-0.7472004294395447,0.012201527133584023,-0.03946225717663765,-0.8076412677764893,-0.07939238846302032,-0.013372551649808884,-0.5213193893432617,-0.0663013607263565,0.003187578171491623,-0.3100908100605011,-0.025638258084654808,0.10577618330717087,-0.714737594127655,-0.014604153111577034,0.05733295530080795,-0.7625719904899597,-0.07141559571027756,0.0582769475877285,-0.5490042567253113,-0.05328621715307236,0.07073866575956345,-0.3947007954120636,-0.018668200820684433
A,0.0,0.0,0.0,-0.18759655952453613,-0.1564318984746933,-0.051265861839056015,-0.3316361606121063,-0.48223137855529785,-0.06424520909786224,-0.3545745611190796,-0.8112213015556335,-0.08010414987802505,-0.2708761394023895,-1.0,-0.08466009795665741,-0.2036885917186737,-0.7275925874710083,0.024463796988129616,-0.23837901651859283,-0.8567866086959839,-0.05032123625278473,-0.20176461338996887,-0.6323362588882446,-0.0951029360294342,-0.17423254251480103,-0.4664032459259033,-0.11194158345460892,-0.09007134288549423,-0.7557617425918579,0.02218603529036045,-0.13462449610233307,-0.8391600847244263,-0.06720415502786636,-0.09378733485937119,-0.5583292245864868,-0.0950501337647438,-0.06674708425998688,-0.36844685673713684,-0.08685129135847092,0.020054372027516365,-0.7527756094932556,0.0042844507843256,-0.021175172179937363,-0.7981869578361511,-0.086685910820961,-0.0035404979716986418,-0.5072564482688904,-0.07095350325107574,0.005823914427310228,-0.30409175157546997,-0.02917657233774662,0.12724213302135468,-0.715325653553009,-0.018724510446190834,0.07628396153450012,-0.7507893443107605,-0.07458864152431488,0.07150566577911377,-0.5344407558441162,-0.055355004966259,0.07926589995622635,-0.3866221010684967,-0.020473958924412727
A,0.0,0.0,0.0,-0.192361980676651,-0.15449616312980652,-0.058029547333717346,-0.3363228440284729,-0.49050799012184143,-0.07206249237060547,-0.3526986837387085,-0.8221297860145569,-0.08701062947511673,-0.26416894793510437,-1.0,-0.0904931053519249,-0.20177409052848816,-0.7536285519599915,0.018846899271011353,-0.23469960689544678,-0.8473942279815674,-0.05830083042383194,-0.19653117656707764,-0.6192176342010498,-0.10617117583751678,-0.16696330904960632,-0.46305161714553833,-0.12578409910202026,-0.08546606451272964,-0.7883264422416687,0.019838673993945122,-0.12638404965400696,-0.8297582864761353,-0.06917742639780045,-0.08767446130514145,-0.5395712852478027,-0.09605813026428223,-0.05936875939369202,-0.35905101895332336,-0.08797567337751389,0.026354955509305,-0.783990740776062,0.004169276915490627,-0.010572654195129871,-0.7845478057861328,-0.08664289116859436,0.001245955005288124,-0.486925333738327,-0.06975188106298447,0.00935112964361906,-0.2923448979854584,-0.028044622391462326,0.13262245059013367,-0.7418773770332336,-0.017729617655277252,0.08460689336061478,-0.7384039759635925,-0.07169009745121002,0.07530934363603592,-0.5203068256378174,-0.052143506705760956,0.08301911503076553,-0.3856964707374573,-0.01782473549246788
A,0.0,0.0,0.0,-0.19094935059547424,-0.143303781747818,-0.06095843389630318,-0.3363212049007416,-0.4923010766506195,-0.07750777155160904,-0.35165277123451233,-0.8231106400489807,-0.09271080046892166,-0.2616886794567108,-1.0,-0.09614042937755585,-0.19208259880542755,-0.764281690120697,-0.003522178390994668,-0.22372117638587952,-0.839217483997345,-0.08062408119440079,-0.18146537244319916,-0.612230658531189,-0.12704823911190033,-0.15310636162757874,-0.4266315698623657,-0.14508827030658722,-0.07480762898921967,-0.8046208620071411,-5.005305865779519e-05,-0.11550609022378922,-0.812921941280365,-0.08856511116027832,-0.07046148926019669,-0.5244641304016113,-0.11335455626249313,-0.04124234616756439,-0.3183359205722809,-0.10440168529748917,0.037013452500104904,-0.7996523380279541,-0.011512614786624908,-0.003758536884561181,-0.7647901773452759,-0.10051437467336655,0.01478416658937931,-0.472260445356369,-0.08432114869356155,0.022840218618512154,-0.26136693358421326,-0.04429738596081734,0.1415593922138214,-0.7517912983894348,-0.029674261808395386,0.09754098951816559,-0.7203254699707031,-0.08971603959798813,0.090974822640419,-0.4994830787181854,-0.07482559978961945,0.09521783888339996,-0.3489590585231781,-0.0427493080496788
A,0.0,0.0,0.0,-0.1907380074262619,-0.1533275991678238,-0.06590200215578079,-0.33464500308036804,-0.4962494373321533,-0.08291741460561752,-0.3504376709461212,-0.8351998925209045,-0.0977010652422905,-0.2483060508966446,-1.0,-0.09948580712080002,-0.18915872275829315,-0.7873573899269104,0.0013396987924352288,-0.22437714040279388,-0.8653982877731323,-0.07144991308450699,-0.18945840001106262,-0.6373382806777954,-0.11342962086200714,-0.1656290739774704,-0.47714900970458984,-0.12993420660495758,-0.07145977765321732,-0.8303579688072205,0.006721127778291702,-0.1137559562921524,-0.8368422985076904,-0.07686755806207657,-0.07797829061746597,-0.5463683009147644,-0.09852797538042068,-0.05498318374156952,-0.3637569844722748,-0.08831790089607239,0.04180941358208656,-0.8251267671585083,-0.0038545839488506317,0.002891115378588438,-0.7775298953056335,-0.09007599204778671,0.011426798067986965,-0.48127084970474243,-0.0725056603550911,0.013761768117547035,-0.2839127480983734,-0.03210824728012085,0.14895093441009521,-0.7741665840148926,-0.021747052669525146,0.10516407340765,-0.7368958592414856,-0.07553946226835251,0.09072496742010117,-0.5172330737113953,-0.058045946061611176,0.09060506522655487,-0.3761882483959198,-0.025378156453371048
A,0.0,0.0,0.0,-0.19278353452682495,-0.1461089700460434,-0.06928709894418716,-0.3402167856693268,-0.4986993074417114,-0.08749308437108994,-0.35523614287376404,-0.8287050724029541,-0.10041824728250504,-0.2574283182621002,-1.0,-0.10084056109189987,-0.19969432055950165,-0.7969046831130981,-0.021135400980710983,-0.2228715866804123,-0.8521583080291748,-0.09238587319850922,-0.1786840260028839,-0.6293555498123169,-0.1337161660194397,-0.15288107097148895,-0.44390347599983215,-0.15017294883728027,-0.07734646648168564,-0.8535009026527405,-0.012732944451272488,-0.10646843910217285,-0.8163947463035583,-0.09400544315576553,-0.06415358185768127,-0.5333983302116394,-0.11688379943370819,-0.042088501155376434,-0.3241156339645386,-0.10944951325654984,0.03910360112786293,-0.8506847023963928,-0.0180739164352417,0.008803105913102627,-0.7549747824668884,-0.09856932610273361,0.02210048958659172,-0.47340303659439087,-0.08366896957159042,0.02101958729326725,-0.26203811168670654,-0.048820577561855316,0.1456597000360489,-0.7950660586357117,-0.03135053813457489,0.11540216952562332,-0.7066037058830261,-0.08904983103275299,0.10223403573036194,-0.4822707772254944,-0.07713864743709564,0.09507007151842117,-0.3249872028827667,-0.04876495897769928
A,0.0,0.0,0.0,-0.20856072008609772,-0.1666591614484787,-0.07430591434240341,-0.3627607226371765,-0.5036486983299255,-0.09753397852182388,-0.3849422037601471,-0.8339306116104126,-0.11736706644296646,-0.28390979766845703,-1.0,-0.12402410805225372,-0.2259618639945984,-0.8108873963356018,-0.00561186159029603,-0.2550681531429291,-0.87270587682724,-0.08485215157270432,-0.20816871523857117,-0.6418619155883789,-0.13514845073223114,-0.18134057521820068,-0.4546221196651459,-0.1554938554763794,-0.1049899309873581,-0.8616728782653809,0.0026657069101929665,-0.1357007920742035,-0.8391804099082947,-0.08775697648525238,-0.09178448468446732,-0.546491801738739,-0.1187594011425972,-0.069711834192276,-0.33526375889778137,-0.11343469470739365,0.012636835686862469,-0.8567296862602234,-0.0049613406881690025,-0.017967108637094498,-0.7938682436943054,-0.09781018644571304,-0.002429346553981304,-0.4953061640262604,-0.08505024015903473,7.815544813638553e-05,-0.27569183707237244,-0.045152172446250916,0.12084507942199707,-0.8050991892814636,-0.020428769290447235,0.08493927121162415,-0.7670870423316956,-0.08336897939443588,0.07827030122280121,-0.5351693630218506,-0.0667559877038002,0.07876834273338318,-0.3704310655593872,-0.031212886795401573
A,0.0,0.0,0.0,-0.20344321429729462,-0.1357133984565735,-0.0762156993150711,-0.364449679851532,-0.47341787815093994,-0.09777574241161346,-0.39330539107322693,-0.811501681804657,-0.11343111842870712,-0.3001325726509094,-1.0,-0.11467910557985306,-0.23030167818069458,-0.7952569723129272,-0.019003892317414284,-0.26361557841300964,-0.8614940643310547,-0.09791631251573563,-0.2138632833957672,-0.6320708990097046,-0.14132149517536163,-0.18660810589790344,-0.44012579321861267,-0.15690171718597412,-0.10641902685165405,-0.8617191910743713,-0.009372959844768047,-0.14505332708358765,-0.8309257626533508,-0.09949547797441483,-0.09586898982524872,-0.5385509729385376,-0.12444813549518585,-0.06762968748807907,-0.3340680003166199,-0.11576064676046371,0.015469617210328579,-0.8674220442771912,-0.015363219194114208,-0.02178214304149151,-0.7827226519584656,-0.10798066854476929,0.00024031632347032428,-0.4828108549118042,-0.09178923815488815,0.00670071505010128,-0.2695726752281189,-0.05167242884635925,0.12965314090251923,-0.8205585479736328,-0.029488882049918175,0.09174370020627975,-0.7385371327400208,-0.0943705290555954,0.08477503806352615,-0.5035049915313721,-0.08061573654413223,0.08457361161708832,-0.35090312361717224,-0.04812789335846901
